"","date","hits","keyword","geo","time","gprop","category"
"1069",2017-06-11,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1070",2017-06-18,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1071",2017-06-25,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1072",2017-07-02,56,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1073",2017-07-09,54,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1074",2017-07-16,27,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1075",2017-07-23,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1076",2017-07-30,53,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1077",2017-08-06,53,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1078",2017-08-13,81,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1079",2017-08-20,80,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1080",2017-08-27,28,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1081",2017-09-03,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1082",2017-09-10,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1083",2017-09-17,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1084",2017-09-24,51,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1085",2017-10-01,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1086",2017-10-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1087",2017-10-15,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1088",2017-10-22,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1089",2017-10-29,51,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1090",2017-11-05,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1091",2017-11-12,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1092",2017-11-19,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1093",2017-11-26,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1094",2017-12-03,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1095",2017-12-10,78,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1096",2017-12-17,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1097",2017-12-24,29,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1098",2017-12-31,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1099",2018-01-07,49,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1100",2018-01-14,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1101",2018-01-21,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1102",2018-01-28,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1103",2018-02-04,50,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1104",2018-02-11,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1105",2018-02-18,50,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1106",2018-02-25,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1107",2018-03-04,72,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1108",2018-03-11,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1109",2018-03-18,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1110",2018-03-25,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1111",2018-04-01,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1112",2018-04-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1113",2018-04-15,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1114",2018-04-22,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1115",2018-04-29,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1116",2018-05-06,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1117",2018-05-13,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1118",2018-05-20,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1119",2018-05-27,50,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1120",2018-06-03,50,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1121",2018-06-10,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1122",2018-06-17,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1123",2018-06-24,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1124",2018-07-01,51,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1125",2018-07-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1126",2018-07-15,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1127",2018-07-22,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1128",2018-07-29,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1129",2018-08-05,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1130",2018-08-12,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1131",2018-08-19,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1132",2018-08-26,52,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1133",2018-09-02,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1134",2018-09-09,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1135",2018-09-16,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1136",2018-09-23,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1137",2018-09-30,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1138",2018-10-07,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1139",2018-10-14,51,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1140",2018-10-21,52,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1141",2018-10-28,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1142",2018-11-04,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1143",2018-11-11,50,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1144",2018-11-18,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1145",2018-11-25,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1146",2018-12-02,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1147",2018-12-09,53,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1148",2018-12-16,27,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1149",2018-12-23,59,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1150",2018-12-30,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1151",2019-01-06,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1152",2019-01-13,49,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1153",2019-01-20,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1154",2019-01-27,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1155",2019-02-03,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1156",2019-02-10,49,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1157",2019-02-17,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1158",2019-02-24,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1159",2019-03-03,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1160",2019-03-10,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1161",2019-03-17,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1162",2019-03-24,76,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1163",2019-03-31,51,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1164",2019-04-07,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1165",2019-04-14,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1166",2019-04-21,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1167",2019-04-28,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1168",2019-05-05,49,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1169",2019-05-12,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1170",2019-05-19,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1171",2019-05-26,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1172",2019-06-02,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1173",2019-06-09,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1174",2019-06-16,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1175",2019-06-23,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1176",2019-06-30,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1177",2019-07-07,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1178",2019-07-14,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1179",2019-07-21,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1180",2019-07-28,100,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1181",2019-08-04,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1182",2019-08-11,24,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1183",2019-08-18,99,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1184",2019-08-25,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1185",2019-09-01,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1186",2019-09-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1187",2019-09-15,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1188",2019-09-22,23,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1189",2019-09-29,23,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1190",2019-10-06,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1191",2019-10-13,45,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1192",2019-10-20,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1193",2019-10-27,45,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1194",2019-11-03,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1195",2019-11-10,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1196",2019-11-17,44,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1197",2019-11-24,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1198",2019-12-01,44,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1199",2019-12-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1200",2019-12-15,46,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1201",2019-12-22,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1202",2019-12-29,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1203",2020-01-05,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1204",2020-01-12,63,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1205",2020-01-19,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1206",2020-01-26,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1207",2020-02-02,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1208",2020-02-09,41,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1209",2020-02-16,42,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1210",2020-02-23,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1211",2020-03-01,41,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1212",2020-03-08,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1213",2020-03-15,20,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1214",2020-03-22,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1215",2020-03-29,56,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1216",2020-04-05,19,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1217",2020-04-12,19,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1218",2020-04-19,76,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1219",2020-04-26,55,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1220",2020-05-03,93,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1221",2020-05-10,18,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1222",2020-05-17,19,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1223",2020-05-24,20,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1224",2020-05-31,73,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1225",2020-06-07,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1226",2020-06-14,37,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1227",2020-06-21,19,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1228",2020-06-28,18,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1229",2020-07-05,39,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1230",2020-07-12,62,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1231",2020-07-19,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1232",2020-07-26,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1233",2020-08-02,63,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1234",2020-08-09,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1235",2020-08-16,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1236",2020-08-23,41,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1237",2020-08-30,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1238",2020-09-06,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1239",2020-09-13,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1240",2020-09-20,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1241",2020-09-27,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1242",2020-10-04,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1243",2020-10-11,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1244",2020-10-18,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1245",2020-10-25,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1246",2020-11-01,41,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1247",2020-11-08,62,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1248",2020-11-15,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1249",2020-11-22,41,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1250",2020-11-29,21,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1251",2020-12-06,22,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1252",2020-12-13,44,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1253",2020-12-20,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1254",2020-12-27,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1255",2017-01-01,62,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1256",2017-01-08,91,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1257",2017-01-15,70,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1258",2017-01-22,55,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1259",2017-01-29,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1260",2017-02-05,49,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1261",2017-02-12,77,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1262",2017-02-19,21,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1263",2017-02-26,100,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1264",2017-03-05,80,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1265",2017-03-12,43,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1266",2017-03-19,33,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1267",2017-03-26,39,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1268",2017-04-02,57,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1269",2017-04-09,63,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1270",2017-04-16,83,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1271",2017-04-23,43,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1272",2017-04-30,38,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1273",2017-05-07,92,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1274",2017-05-14,28,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1275",2017-05-21,29,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1276",2017-05-28,35,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1277",2017-06-04,33,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1278",2017-06-11,35,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1279",2017-06-18,68,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1280",2017-06-25,86,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1281",2017-07-02,66,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1282",2017-07-09,52,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1283",2017-07-16,17,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1284",2017-07-23,51,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1285",2017-07-30,17,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1286",2017-08-06,56,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1287",2017-08-13,28,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1288",2017-08-20,62,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1289",2017-08-27,41,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1290",2017-09-03,34,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1291",2017-09-10,38,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1292",2017-09-17,49,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1293",2017-09-24,54,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1294",2017-10-01,21,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1295",2017-10-08,38,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1296",2017-10-15,48,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1297",2017-10-22,59,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1298",2017-10-29,38,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1299",2017-11-05,48,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1300",2017-11-12,37,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1301",2017-11-19,36,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1302",2017-11-26,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1303",2017-12-03,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1304",2017-12-10,77,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1305",2017-12-17,18,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1306",2017-12-24,67,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1307",2017-12-31,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1308",2018-01-07,82,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1309",2018-01-14,30,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1310",2018-01-21,67,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1311",2018-01-28,51,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1312",2018-02-04,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1313",2018-02-11,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1314",2018-02-18,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1315",2018-02-25,34,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1316",2018-03-04,46,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1317",2018-03-11,62,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1318",2018-03-18,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1319",2018-03-25,64,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1320",2018-04-01,43,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1321",2018-04-08,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1322",2018-04-15,54,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1323",2018-04-22,72,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1324",2018-04-29,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1325",2018-05-06,54,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1326",2018-05-13,53,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1327",2018-05-20,64,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1328",2018-05-27,75,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1329",2018-06-03,53,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1330",2018-06-10,72,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1331",2018-06-17,53,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1332",2018-06-24,65,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1333",2018-07-01,48,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1334",2018-07-08,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1335",2018-07-15,50,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1336",2018-07-22,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1337",2018-07-29,58,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1338",2018-08-05,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1339",2018-08-12,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1340",2018-08-19,82,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1341",2018-08-26,49,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1342",2018-09-02,49,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1343",2018-09-09,64,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1344",2018-09-16,21,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1345",2018-09-23,49,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1346",2018-09-30,37,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1347",2018-10-07,38,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1348",2018-10-14,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1349",2018-10-21,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1350",2018-10-28,43,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1351",2018-11-04,47,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1352",2018-11-11,21,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1353",2018-11-18,41,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1354",2018-11-25,46,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1355",2018-12-02,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1356",2018-12-09,45,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1357",2018-12-16,46,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1358",2018-12-23,50,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1359",2018-12-30,88,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1360",2019-01-06,57,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1361",2019-01-13,77,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1362",2019-01-20,82,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1363",2019-01-27,25,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1364",2019-02-03,81,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1365",2019-02-10,73,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1366",2019-02-17,63,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1367",2019-02-24,58,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1368",2019-03-03,46,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1369",2019-03-10,62,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1370",2019-03-17,27,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1371",2019-03-24,48,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1372",2019-03-31,43,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1373",2019-04-07,52,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1374",2019-04-14,51,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1375",2019-04-21,59,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1376",2019-04-28,57,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1377",2019-05-05,58,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1378",2019-05-12,75,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1379",2019-05-19,31,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1380",2019-05-26,63,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1381",2019-06-02,44,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1382",2019-06-09,61,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1383",2019-06-16,62,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1384",2019-06-23,52,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1385",2019-06-30,48,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1386",2019-07-07,52,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1387",2019-07-14,26,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1388",2019-07-21,32,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1389",2019-07-28,37,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1390",2019-08-04,10,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1391",2019-08-11,20,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1392",2019-08-18,11,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1393",2019-08-25,42,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1394",2019-09-01,50,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1395",2019-09-08,30,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
"1396",2019-09-15,56,"Bird Watching","GB","2017-01-01 2021-01-01","web",0
